SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;OrderQuantity;UnitPrice;SalesAmount;ResellerName;NumberEmployees;AnnualRevenue;YearOpened;City;StateProvinceName;EnglishCountryRegionName;EnglishProductName;EnglishProductSubcategoryName;EnglishProductCategoryName
SO43675;2010-12-29 00:00:00.000;215;670;283;1;20,1865;20,1865;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO43675;2010-12-29 00:00:00.000;326;670;283;2;419,4589;838,9178;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43675;2010-12-29 00:00:00.000;319;670;283;2;874,794;1749,588;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43675;2010-12-29 00:00:00.000;223;670;283;2;5,1865;10,373;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;AWC Logo Cap;Caps;Clothing
SO43675;2010-12-29 00:00:00.000;315;670;283;1;874,794;874,794;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;Road-450 Red, 58;Road Bikes;Bikes
SO43675;2010-12-29 00:00:00.000;232;670;283;3;28,8404;86,5212;First Bike Store;17;80000,00;2004;Odessa;Missouri;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43676;2010-12-29 00:00:00.000;349;17;281;2;2024,994;4049,988;Trusted Catalog Store;25;100000,00;2005;Newport News;Virginia;United States;Mountain-100 Black, 42;Mountain Bikes;Bikes
SO43676;2010-12-29 00:00:00.000;351;17;281;2;2024,994;4049,988;Trusted Catalog Store;25;100000,00;2005;Newport News;Virginia;United States;Mountain-100 Black, 48;Mountain Bikes;Bikes
SO43676;2010-12-29 00:00:00.000;219;17;281;1;5,70;5,70;Trusted Catalog Store;25;100000,00;2005;Newport News;Virginia;United States;Mountain Bike Socks, L;Socks;Clothing
SO43676;2010-12-29 00:00:00.000;348;17;281;3;2024,994;6074,982;Trusted Catalog Store;25;100000,00;2005;Newport News;Virginia;United States;Mountain-100 Black, 38;Mountain Bikes;Bikes
SO43676;2010-12-29 00:00:00.000;218;17;281;4;5,70;22,80;Trusted Catalog Store;25;100000,00;2005;Newport News;Virginia;United States;Mountain Bike Socks, M;Socks;Clothing
SO43677;2010-12-29 00:00:00.000;232;679;284;3;28,8404;86,5212;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43677;2010-12-29 00:00:00.000;314;679;284;1;2146,962;2146,962;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-150 Red, 56;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;319;679;284;1;874,794;874,794;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-450 Red, 52;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;342;679;284;1;419,4589;419,4589;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-650 Black, 52;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;215;679;284;2;20,1865;40,373;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Sport-100 Helmet, Black;Helmets;Accessories
SO43677;2010-12-29 00:00:00.000;322;679;284;4;419,4589;1677,8356;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-650 Red, 60;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;332;679;284;2;419,4589;838,9178;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-650 Black, 58;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;328;679;284;1;419,4589;419,4589;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-650 Red, 48;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;223;679;284;5;5,1865;25,9325;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;AWC Logo Cap;Caps;Clothing
SO43677;2010-12-29 00:00:00.000;212;679;284;1;20,1865;20,1865;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Sport-100 Helmet, Red;Helmets;Accessories
SO43677;2010-12-29 00:00:00.000;315;679;284;1;874,794;874,794;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;Road-450 Red, 58;Road Bikes;Bikes
SO43677;2010-12-29 00:00:00.000;270;679;284;2;183,9382;367,8764;Superb Sales and Repair;18;80000,00;2001;Montreal;Quebec;Canada;LL Road Frame - Red, 60;Road Frames;Components
SO43678;2010-12-29 00:00:00.000;322;203;287;1;419,4589;419,4589;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;285;203;287;2;178,5808;357,1616;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;LL Road Frame - Black, 52;Road Frames;Components
SO43678;2010-12-29 00:00:00.000;332;203;287;1;419,4589;419,4589;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-650 Black, 58;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;275;203;287;2;356,898;713,796;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;ML Road Frame - Red, 48;Road Frames;Components
SO43678;2010-12-29 00:00:00.000;326;203;287;3;419,4589;1258,3767;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;324;203;287;2;419,4589;838,9178;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-650 Red, 62;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;223;203;287;3;5,1865;15,5595;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;AWC Logo Cap;Caps;Clothing
SO43678;2010-12-29 00:00:00.000;215;203;287;4;20,1865;80,746;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO43678;2010-12-29 00:00:00.000;270;203;287;2;183,9382;367,8764;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;LL Road Frame - Red, 60;Road Frames;Components
SO43678;2010-12-29 00:00:00.000;317;203;287;1;874,794;874,794;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-450 Red, 44;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;262;203;287;2;183,9382;367,8764;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;LL Road Frame - Red, 44;Road Frames;Components
SO43678;2010-12-29 00:00:00.000;235;203;287;1;28,8404;28,8404;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO43678;2010-12-29 00:00:00.000;342;203;287;1;419,4589;419,4589;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-650 Black, 52;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;319;203;287;2;874,794;1749,588;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;232;203;287;2;28,8404;57,6808;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43678;2010-12-29 00:00:00.000;315;203;287;1;874,794;874,794;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-450 Red, 58;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;316;203;287;1;874,794;874,794;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Road-450 Red, 60;Road Bikes;Bikes
SO43678;2010-12-29 00:00:00.000;220;203;287;3;20,1865;60,5595;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO43678;2010-12-29 00:00:00.000;212;203;287;1;20,1865;20,1865;Separate Parts Corporation;16;80000,00;1992;Monrovia;California;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO43679;2010-12-29 00:00:00.000;322;480;284;1;419,4589;419,4589;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Red, 60;Road Bikes;Bikes
SO43679;2010-12-29 00:00:00.000;342;480;284;2;419,4589;838,9178;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Black, 52;Road Bikes;Bikes
SO43679;2010-12-29 00:00:00.000;232;480;284;2;28,8404;57,6808;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43680;2010-12-29 00:00:00.000;322;491;287;3;419,4589;1258,3767;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;317;491;287;2;874,794;1749,588;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-450 Red, 44;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;285;491;287;2;178,5808;357,1616;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;LL Road Frame - Black, 52;Road Frames;Components
SO43680;2010-12-29 00:00:00.000;212;491;287;4;20,1865;80,746;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO43680;2010-12-29 00:00:00.000;270;491;287;1;183,9382;183,9382;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;LL Road Frame - Red, 60;Road Frames;Components
SO43680;2010-12-29 00:00:00.000;220;491;287;1;20,1865;20,1865;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO43680;2010-12-29 00:00:00.000;232;491;287;2;28,8404;57,6808;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43680;2010-12-29 00:00:00.000;262;491;287;2;183,9382;367,8764;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;LL Road Frame - Red, 44;Road Frames;Components
SO43680;2010-12-29 00:00:00.000;319;491;287;1;874,794;874,794;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;324;491;287;1;419,4589;419,4589;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-650 Red, 62;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;314;491;287;2;2146,962;4293,924;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-150 Red, 56;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;215;491;287;2;20,1865;40,373;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO43680;2010-12-29 00:00:00.000;332;491;287;3;419,4589;1258,3767;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-650 Black, 58;Road Bikes;Bikes
SO43680;2010-12-29 00:00:00.000;223;491;287;3;5,1865;15,5595;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;AWC Logo Cap;Caps;Clothing
SO43680;2010-12-29 00:00:00.000;328;491;287;1;419,4589;419,4589;Area Bike Accessories;8;30000,00;1986;Modesto;California;United States;Road-650 Red, 48;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;232;423;285;6;28,8404;173,0424;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43681;2010-12-29 00:00:00.000;326;423;285;5;419,4589;2097,2945;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;275;423;285;1;356,898;356,898;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;ML Road Frame - Red, 48;Road Frames;Components
SO43681;2010-12-29 00:00:00.000;212;423;285;1;20,1865;20,1865;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO43681;2010-12-29 00:00:00.000;270;423;285;1;183,9382;183,9382;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;LL Road Frame - Red, 60;Road Frames;Components
SO43681;2010-12-29 00:00:00.000;215;423;285;2;20,1865;40,373;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO43681;2010-12-29 00:00:00.000;342;423;285;3;419,4589;1258,3767;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Black, 52;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;272;423;285;2;183,9382;367,8764;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;LL Road Frame - Red, 62;Road Frames;Components
SO43681;2010-12-29 00:00:00.000;319;423;285;3;874,794;2624,382;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;338;423;285;1;419,4589;419,4589;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Black, 44;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;324;423;285;2;419,4589;838,9178;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Red, 62;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;285;423;285;2;178,5808;357,1616;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;LL Road Frame - Black, 52;Road Frames;Components
SO43681;2010-12-29 00:00:00.000;314;423;285;1;2146,962;2146,962;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-150 Red, 56;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;229;423;285;2;28,8404;57,6808;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO43681;2010-12-29 00:00:00.000;330;423;285;2;419,4589;838,9178;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Red, 52;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;322;423;285;2;419,4589;838,9178;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;317;423;285;1;874,794;874,794;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Road-450 Red, 44;Road Bikes;Bikes
SO43681;2010-12-29 00:00:00.000;235;423;285;2;28,8404;57,6808;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO43681;2010-12-29 00:00:00.000;220;423;285;2;20,1865;40,373;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO43681;2010-12-29 00:00:00.000;262;423;285;1;183,9382;183,9382;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;LL Road Frame - Red, 44;Road Frames;Components
SO43681;2010-12-29 00:00:00.000;223;423;285;2;5,1865;10,373;Bike Rims Company;97;300000,00;1996;Biloxi;Mississippi;United States;AWC Logo Cap;Caps;Clothing
SO43682;2010-12-29 00:00:00.000;319;486;281;2;874,794;1749,588;Convenient Bike Shop;46;150000,00;1995;Braintree;Massachusetts;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43682;2010-12-29 00:00:00.000;326;486;281;1;419,4589;419,4589;Convenient Bike Shop;46;150000,00;1995;Braintree;Massachusetts;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43682;2010-12-29 00:00:00.000;322;486;281;2;419,4589;838,9178;Convenient Bike Shop;46;150000,00;1995;Braintree;Massachusetts;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43682;2010-12-29 00:00:00.000;342;486;281;2;419,4589;838,9178;Convenient Bike Shop;46;150000,00;1995;Braintree;Massachusetts;United States;Road-650 Black, 52;Road Bikes;Bikes
SO43682;2010-12-29 00:00:00.000;232;486;281;1;28,8404;28,8404;Convenient Bike Shop;46;150000,00;1995;Braintree;Massachusetts;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43683;2010-12-29 00:00:00.000;349;506;289;2;2024,994;4049,988;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Black, 42;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;232;506;289;2;28,8404;57,6808;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO43683;2010-12-29 00:00:00.000;346;506;289;2;2039,994;4079,988;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Silver, 44;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;347;506;289;1;2039,994;2039,994;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Silver, 48;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;215;506;289;1;20,1865;20,1865;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO43683;2010-12-29 00:00:00.000;220;506;289;2;20,1865;40,373;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO43683;2010-12-29 00:00:00.000;223;506;289;3;5,1865;15,5595;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;AWC Logo Cap;Caps;Clothing
SO43683;2010-12-29 00:00:00.000;348;506;289;4;2024,994;8099,976;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Black, 38;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;350;506;289;6;2024,994;12149,964;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Black, 44;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;345;506;289;1;2039,994;2039,994;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Silver, 42;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;212;506;289;3;20,1865;60,5595;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO43683;2010-12-29 00:00:00.000;351;506;289;5;2024,994;10124,97;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain-100 Black, 48;Mountain Bikes;Bikes
SO43683;2010-12-29 00:00:00.000;218;506;289;6;5,70;34,20;Great Bikes;3;30000,00;1985;Casper;Wyoming;United States;Mountain Bike Socks, M;Socks;Clothing
SO43684;2010-12-29 00:00:00.000;315;549;285;2;874,794;1749,588;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-450 Red, 58;Road Bikes;Bikes
SO43684;2010-12-29 00:00:00.000;326;549;285;2;419,4589;838,9178;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43684;2010-12-29 00:00:00.000;322;549;285;1;419,4589;419,4589;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43684;2010-12-29 00:00:00.000;319;549;285;2;874,794;1749,588;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43684;2010-12-29 00:00:00.000;342;549;285;1;419,4589;419,4589;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-650 Black, 52;Road Bikes;Bikes
SO43684;2010-12-29 00:00:00.000;328;549;285;1;419,4589;419,4589;Daring Rides;5;30000,00;1980;Clearwater;Florida;United States;Road-650 Red, 48;Road Bikes;Bikes
SO43685;2010-12-29 00:00:00.000;332;458;285;3;419,4589;1258,3767;Simple Bike Parts;19;80000,00;1979;Destin;Florida;United States;Road-650 Black, 58;Road Bikes;Bikes
SO43685;2010-12-29 00:00:00.000;328;458;285;1;419,4589;419,4589;Simple Bike Parts;19;80000,00;1979;Destin;Florida;United States;Road-650 Red, 48;Road Bikes;Bikes
SO43685;2010-12-29 00:00:00.000;315;458;285;1;874,794;874,794;Simple Bike Parts;19;80000,00;1979;Destin;Florida;United States;Road-450 Red, 58;Road Bikes;Bikes
SO43685;2010-12-29 00:00:00.000;262;458;285;1;183,9382;183,9382;Simple Bike Parts;19;80000,00;1979;Destin;Florida;United States;LL Road Frame - Red, 44;Road Frames;Components
SO43686;2010-12-29 00:00:00.000;319;344;289;3;874,794;2624,382;Fifth Bike Store;25;100000,00;2005;Everett;Washington;United States;Road-450 Red, 52;Road Bikes;Bikes
SO43686;2010-12-29 00:00:00.000;326;344;289;1;419,4589;419,4589;Fifth Bike Store;25;100000,00;2005;Everett;Washington;United States;Road-650 Red, 44;Road Bikes;Bikes
SO43686;2010-12-29 00:00:00.000;342;344;289;1;419,4589;419,4589;Fifth Bike Store;25;100000,00;2005;Everett;Washington;United States;Road-650 Black, 52;Road Bikes;Bikes
SO43687;2010-12-29 00:00:00.000;338;269;281;1;419,4589;419,4589;Curbside Universe;82;300000,00;1988;Euclid;Ohio;United States;Road-650 Black, 44;Road Bikes;Bikes
SO43687;2010-12-29 00:00:00.000;332;269;281;2;419,4589;838,9178;Curbside Universe;82;300000,00;1988;Euclid;Ohio;United States;Road-650 Black, 58;Road Bikes;Bikes
SO43688;2010-12-29 00:00:00.000;262;161;281;1;183,9382;183,9382;Weekend Tours;9;30000,00;1994;Fort Wayne;Indiana;United States;LL Road Frame - Red, 44;Road Frames;Components
SO43688;2010-12-29 00:00:00.000;322;161;281;2;419,4589;838,9178;Weekend Tours;9;30000,00;1994;Fort Wayne;Indiana;United States;Road-650 Red, 60;Road Bikes;Bikes
SO43688;2010-12-29 00:00:00.000;326;161;281;3;419,4589;1258,3767;Weekend Tours;9;30000,00;1994;Fort Wayne;Indiana;United States;Road-650 Red, 44;Road Bikes;Bikes
